competitionCode,teamShortName,playerName,profileUrl,seasonMatches,seasonStarts,seasonMinutes,seasonTries,seasonYellowCards,seasonRedCards,contractEndDate,careerHistory
TOP14,VAN,Ben STEVENSON,https://www.allrugby.com/joueurs/ben-stevenson-4864.html,2,0,52,1,,,2027-06-30,Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Enzo BENMEGAL,https://www.allrugby.com/joueurs/enzo-benmegal-13305.html,1,1,80,,,,2023-06-30,Rugby Club Vannes (2023 - 2023) | Racing 92 (2024 - 2024) | Rugby Club Vannes (2024 - 2027)
TOP14,VAN,Murray TAULAGI,https://www.allrugby.com/joueurs/murray-taulagi-23634.html,,,,,,,2027-06-30,Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Nathanaël HULLEU,https://www.allrugby.com/joueurs/nathanael-hulleu-8266.html,1,1,80,,,,2023-06-30,Rugby Club Vannes (2022 - 2023) | Castres Olympique (2023 - 2026) | Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Konstantine MIKAUTADZE,https://www.allrugby.com/joueurs/konstantine-mikautadze-1279.html,2,1,84,,,,,Montpellier Hérault Rugby (2016 - 2020) | Aviron Bayonnais (2020 - 2024) | CA Brive Corrèze Limousin (2024 - 2027)
TOP14,VAN,Lucas PAULOS,https://www.allrugby.com/joueurs/lucas-paulos-7501.html,2,2,102,,,,,Jaguares (2018 - 2020) | CA Brive Corrèze Limousin (2020 - 2023) | Aviron Bayonnais (2023 - 2027)
TOP14,VAN,Romaric CAMOU,https://www.allrugby.com/joueurs/romarick-camou-4494.html,6,5,375,2,,,2027-06-30,USON Nevers Rugby (2019 - 2022) | Rugby Club Vannes (2022 - 2027)
TOP14,VAN,Manuel LEINDEKAR,https://www.allrugby.com/joueurs/manuel-leindekar-5612.html,2,2,160,,,,,Oyonnax Rugby (2024 - 2026) | FC Grenoble Rugby (2026 - 2027)
TOP14,VAN,Anthony BOUTHIER,https://www.allrugby.com/joueurs/anthony-bouthier-4723.html,2,2,160,,,,2019-06-30,Rugby Club Vannes (2014 - 2019) | Montpellier Hérault Rugby (2019 - 2025) | Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Thomas CEYTE,https://www.allrugby.com/joueurs/thomas-ceyte-3465.html,1,1,80,,,,,USON Nevers Rugby (2017 - 2022) | Aviron Bayonnais (2022 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,VAN,Joe JONAS,https://www.allrugby.com/joueurs/joe-jonas-9971.html,5,3,177,1,,,2027-06-30,Stade Français Paris Rugby (2026 - 2026) | Biarritz Olympique Pays Basque (2026 - 2026) | Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Paul SURANO,https://www.allrugby.com/joueurs/paul-surano-8881.html,2,2,160,2,,,2027-06-30,Rouen Normandie Rugby (2016 - 2023) | Rugby Club Vannes (2023 - 2027)
TOP14,VAN,Hayden LAVERCOMBE,https://www.allrugby.com/joueurs/hayden-lavercombe-22613.html,,,,,,,2027-06-30,Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Badri TSIKHISTAVI,https://www.allrugby.com/joueurs/badri-tsikhistavi-13791.html,4,1,91,,,,,Black Lion (2025 - 2026) | Stade Olympique Chambéry (2026 - 2027)
TOP14,VAN,Leviticus FUNA IUTA,https://www.allrugby.com/joueurs/leviticus-funa-iuta-23758.html,,,,,,,2027-06-30,Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Benjamin LAHET,https://www.allrugby.com/joueurs/benjamin-lahet-13667.html,,,,,,,,Aviron Bayonnais (2018 - 2025) | Capbreton Hossegor Rugby (2025 - 2026)
TOP14,VAN,Oskars VITOLINS,https://www.allrugby.com/joueurs/oskars-vitolins-23584.html,,,,,,,2027-06-30,Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Imanol THICOÏPE,https://www.allrugby.com/joueurs/imanol-thicoipe-17615.html,,,,,,,,Aviron Bayonnais (2011 - 2024)
TOP14,VAN,Petit Jean IPOSO OHOTO,https://www.allrugby.com/joueurs/petit-jean-iposo-ohoto-23704.html,,,,,,,2027-06-30,Rugby Club Vannes (2021 - 2027)
TOP14,VAN,Lucas OFFICIAL,https://www.allrugby.com/joueurs/lucas-official-22806.html,2,0,44,,,,,AS Urruñarrak (2015 - 2016) | Aviron Bayonnais (2016 - 2027)
TOP14,VAN,Sylvestre VAKAULIAFA,https://www.allrugby.com/joueurs/sylvestre-vakauliafa-18106.html,5,2,195,,,,2027-06-30,Union Bordeaux-Bègles (2020 - 2022) | Montpellier Hérault Rugby (2022 - 2026) | Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Matéo GUÉRIN,https://www.allrugby.com/joueurs/mateo-guerin-17618.html,,,,,,,,Stade Bordelais (2021 - 2023) | Aviron Bayonnais (2023 - 2024) | US Dax Rugby Landes (2024 - 2026)
TOP14,VAN,Alessio CAÏOLO,https://www.allrugby.com/joueurs/alessio-caiolo-16446.html,7,4,289,,,,2027-06-30,Stade Olympique Chambéry (2020 - 2025) | Stade Montois Rugby Pro (2025 - 2026) | Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Armand DE ROCHEBOUËT,https://www.allrugby.com/joueurs/armand-de-rochebouet-22900.html,,,,,,,2027-06-30,Rugby Club de Strasbourg (2023 - 2024) | Rugby Club Vannes (2024 - 2027)
TOP14,VAN,Boudewijn VAN OPPENS,https://www.allrugby.com/joueurs/boudewijn-van-oppens-21266.html,,,,,,,2027-06-30,Rouen Normandie Rugby (2025 - 2026) | Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Peïo DOSPITAL,https://www.allrugby.com/joueurs/peio-dospital-21295.html,,,,,,,,Aviron Bayonnais (2022 - 2025) | Biarritz Olympique Pays Basque (2025 - 2026)
TOP14,VAN,Guénolé JOURDAIN,https://www.allrugby.com/joueurs/guenole-jourdain-23726.html,,,,,,,2027-06-30,Olympique Marcquois Rugby (2017 - 2024) | Rugby Club Vannes (2024 - 2027)
TOP14,VAN,Idris TAALO,https://www.allrugby.com/joueurs/idris-taalo-23714.html,,,,,,,2027-06-30,USON Nevers Rugby (2024 - 2026) | Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Jesse STEGEHUIS,https://www.allrugby.com/joueurs/jesse-stegehuis-20689.html,,,,,,,2027-06-30,Rugby Club Vannes (2024 - 2027)
TOP14,VAN,Rupeni BARAVILALA,https://www.allrugby.com/joueurs/rupeni-baravilala-23705.html,,,,,,,2027-06-30,Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Rafaël CAYUELA,https://www.allrugby.com/joueurs/rafael-cayuela-21054.html,,,,,,,,Aviron Bayonnais (2019 - 2024) | Stado Tarbes Pyrénées Rugby (2024 - 2026)
TOP14,VAN,Tjeerd AIKEMA,https://www.allrugby.com/joueurs/tjeerd-aikema-20777.html,,,,,,,2027-06-30,Aspire Academy (2024 - 2025) | Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Adam BRENNAN,https://www.allrugby.com/joueurs/adam-brennan-22341.html,,,,,,,2027-06-30,Rugby Club Vannes (2022 - 2027)
TOP14,VAN,Basile PAUL,https://www.allrugby.com/joueurs/basile-paul-23727.html,,,,,,,2027-06-30,Cercle Jules Ferry Saint-Malo (2016 - 2022) | Rugby Club Vannes (2022 - 2027)
TOP14,VAN,Ewen MORVAN,https://www.allrugby.com/joueurs/ewen-morvan-23778.html,,,,,,,2027-06-30,RC Saint Sébastien - Basse Goulaine (2015 - 2023) | Rugby Club Vannes (2023 - 2027)
TOP14,VAN,Yonn RAMOND,https://www.allrugby.com/joueurs/yonn-ramond-21382.html,,,,,,,,Aviron Bayonnais (2023 - 2025) | Rugby Club de Saint-Médard en Jalles (2025 - 2026)
TOP14,VAN,Gabin BOURGEOIS,https://www.allrugby.com/joueurs/gabin-bourgeois-20688.html,,,,,,,2027-06-30,Rugby Club Vannes (2021 - 2027)
TOP14,VAN,Hugo AFONSO,https://www.allrugby.com/joueurs/hugo-afonso-17608.html,,,,,,,,Aviron Bayonnais (2015 - 2024) | Saint Jean-de-Luz Olympique Rugby (2024 - 2025)
TOP14,VAN,Lino ALLARD,https://www.allrugby.com/joueurs/lino-allard-23702.html,,,,,,,2027-06-30,Rugby Club Vannes (2021 - 2027)
TOP14,VAN,Jokin DUHALT,https://www.allrugby.com/joueurs/jokin-duhalt-22601.html,,,,,,,,Aviron Bayonnais (2022 - 2026)
TOP14,VAN,Owen NOUVION,https://www.allrugby.com/joueurs/owen-nouvion-18665.html,,,,,,,2027-06-30,Stade Français Paris Rugby (2020 - 2024) | Rugby Club Vannes (2024 - 2027)
TOP14,VAN,Mathéo FUTHAZAR,https://www.allrugby.com/joueurs/matheo-futhazar-23117.html,,,,,,,,Aviron Bayonnais (2022 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
TOP14,VAN,Max BRU,https://www.allrugby.com/joueurs/max-bru-18004.html,,,,,,,,Aviron Bayonnais (2018 - 2024) | Anglet Olympique Rugby Club (2024 - 2025)
TOP14,VAN,Arthus MAROLLEAU,https://www.allrugby.com/joueurs/arthus-marolleau-23703.html,,,,,,,2027-06-30,U.S. Tours (2016 - 2023) | Rugby Club Vannes (2023 - 2027)
TOP14,VAN,Yon CAPÉRAÀ,https://www.allrugby.com/joueurs/yon-caperaa-20327.html,,,,,,,,Aviron Bayonnais (2022 - 2025) | Section Paloise Béarn Pyrénées (2025 - 2027)
TOP14,VAN,Jean COTARMANAC'H,https://www.allrugby.com/joueurs/jean-cotarmanac-h-15404.html,4,2,190,,,,2027-06-30,Cercle Jules Ferry Saint-Malo (2013 - 2020) | Rugby Club Vannes (2020 - 2027)
TOP14,VAN,Aiden STAIT,https://www.allrugby.com/joueurs/aiden-stait-16308.html,,,,,,,,Aviron Bayonnais (2023 - 2026)
TOP14,VAN,Robin GICQUEL,https://www.allrugby.com/joueurs/robin-gicquel-21846.html,4,1,150,1,,,2027-06-30,Rennes Etudiants Club (2026 - 2026) | Rugby Club Vannes (2027 - 2027) | Rennes Etudiants Club (2027 - 2027)
TOP14,VAN,Terence ROUTIER,https://www.allrugby.com/joueurs/terence-routier-23583.html,,,,,,,2027-06-30,Rugby Union Pays de Lorient (2021 - 2022) | Rugby Club Vannes (2022 - 2027)
TOP14,VAN,Valentin EPIS-KACZMAREK,https://www.allrugby.com/joueurs/valentin-epis-kaczmarek-23813.html,,,,,,,2027-06-30,Rugby Club Vannes (2016 - 2027)
TOP14,VAN,Gaëtan NGASSA MANAC'H,https://www.allrugby.com/joueurs/gaetan-ngassa-manac-h-23701.html,,,,,,,2027-06-30,Rugby Club Vannes (2023 - 2027)
TOP14,VAN,Dylan INDABURU,https://www.allrugby.com/joueurs/dylan-indaburu-17616.html,,,,,,,,Section Paloise Béarn Pyrénées (2017 - 2019) | Avenir Bizanos (2021 - 2023) | Aviron Bayonnais (2023 - 2024)
TOP14,VAN,Marin BOULIER,https://www.allrugby.com/joueurs/marin-boulier-18626.html,9,3,321,2,,,2027-06-30,Rouen Normandie Rugby (2021 - 2025) | Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Hugo LECLERQ,https://www.allrugby.com/joueurs/hugo-leclerq-23766.html,,,,,,,,AS Sain-Martin-de-Seignanx (2018 - 2022) | Aviron Bayonnais (2022 - 2027)
TOP14,VAN,Mateo ARAGÓN,https://www.allrugby.com/joueurs/mateo-aragon-13733.html,1,0,21,,,,2027-06-30,Union Bordeaux-Bègles (2022 - 2026) | Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Ignacio VALDES-LEIVA,https://www.allrugby.com/joueurs/ignacio-valdes-leiva-20319.html,,,,,,,,Nissa Rugby (2017 - 2019) | Aviron Bayonnais (2019 - 2027)
TOP14,VAN,Robin TACCOLA,https://www.allrugby.com/joueurs/robin-taccola-15405.html,23,16,1433,9,,,2027-06-30,RC Suresnes (2014 - 2016) | Rugby Club Vannes (2016 - 2027)
TOP14,VAN,Jules DERRE,https://www.allrugby.com/joueurs/jules-derre-22752.html,,,,,,,,US Vicquoise (2018 - 2020) | Stado Tarbes Pyrénées Rugby (2020 - 2022) | Aviron Bayonnais (2022 - 2026)
TOP14,VAN,Jules MARTIN-BONNARD,https://www.allrugby.com/joueurs/jules-martin-bonnard-20849.html,,,,,,,,Aviron Bayonnais (2023 - 2026) | Stade Toulousain (2026 - 2027)
TOP14,VAN,Nathanaël SENGA KOUO,https://www.allrugby.com/joueurs/nathanael-senga-kouo-23278.html,,,,,,,2027-06-30,Rugby Club Vannes (2024 - 2027)
TOP14,VAN,Paul BARD,https://www.allrugby.com/joueurs/paul-bard-23749.html,,,,,,,2027-06-30,Rugby Club Vannes (2023 - 2027)
TOP14,VAN,Philippe ROUDAUT,https://www.allrugby.com/joueurs/philippe-roudaut-23814.html,,,,,,,2027-06-30,Rugby Club Vannes (2023 - 2027)
TOP14,VAN,Davit AROBELIDZE,https://www.allrugby.com/joueurs/davit-arobelidze-22640.html,3,1,92,,,,2027-06-30,Rugby Club Vannes (2026 - 2027)
TOP14,VAN,Iliesa BARAVILALA,https://www.allrugby.com/joueurs/iliesa-baravilala-22091.html,,,,,,,2027-06-30,Rugby Club Vannes (2025 - 2027)
TOP14,VAN,Txomin ITHURBIDE,https://www.allrugby.com/joueurs/txomin-ithurbide-20709.html,,,,,,,,Saint Jean-de-Luz Olympique Rugby (2025 - 2026)
TOP14,VAN,Apisalome RATUNIYARAWA,https://www.allrugby.com/joueurs/apisalome-ratuniyarawa-1787.html,1,0,13,,,,,Northampton Saints (2017 - 2022) | London Irish (2022 - 2023) | Aviron Bayonnais (2023 - 2024)
PROD2,BEZ,Julien RASAMOELINA,https://www.allrugby.com/joueurs/julien-rasamoelina-11916.html,2,1,70,,,,2027-06-30,Montpellier Hérault Rugby (2021 - 2022) | Association Sportive Béziers Hérault (2022 - 2027)
PROD2,BEZ,Killian TAOFIFENUA,https://www.allrugby.com/joueurs/killian-taofifenua-8874.html,2,1,56,,,,2027-06-30,Biarritz Olympique Pays Basque (2023 - 2025) | US Carcassonne (2025 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Luka AZARIASHVILI,https://www.allrugby.com/joueurs/luka-azariashvili-8100.html,2,2,85,,,,2027-06-30,Rouen Normandie Rugby (2023 - 2024) | Union Sportive Montalbanaise (2024 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Luka GOGINAVA,https://www.allrugby.com/joueurs/luka-goginava-5395.html,3,2,157,,,,2027-06-30,FC Grenoble Rugby (2021 - 2024) | Stade Montois Rugby Pro (2024 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Alex BURIN,https://www.allrugby.com/joueurs/alex-burin-7289.html,24,17,1067,1,,,,Sporting Union Agenais (2017 - 2026) | Castres Olympique (2026 - 2027)
PROD2,BEZ,Maka MAFILEO,https://www.allrugby.com/joueurs/maka-mafileo-23484.html,2,0,79,,,,2027-06-30,Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Yahnis EL MASLOUHI,https://www.allrugby.com/joueurs/yahnis-el-maslouhi-13809.html,1,0,20,,,,2027-06-30,Union Bordeaux-Bègles (2022 - 2024) | Association Sportive Béziers Hérault (2024 - 2027)
PROD2,BEZ,Jonathan MAÏAU,https://www.allrugby.com/joueurs/jonathan-maiau-11004.html,7,2,237,,,,2027-06-30,USON Nevers Rugby (2023 - 2025) | Association Sportive Béziers Hérault (2025 - 2027)
PROD2,BEZ,Nika SUTIDZE,https://www.allrugby.com/joueurs/nika-sutidze-13788.html,1,1,60,,,,2027-06-30,Lelo Saracens Tbilissi (2022 - 2022) | Stade Rochelais (2022 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Beau FARRANCE,https://www.allrugby.com/joueurs/beau-farrance-8270.html,15,4,530,,,,,Stado Tarbes Pyrénées Rugby (2023 - 2023) | Sporting Union Agenais (2023 - 2026) | Nissa Rugby (2026 - 2027)
PROD2,BEZ,Yanis BOULASSEL,https://www.allrugby.com/joueurs/yanis-boulassel-12343.html,1,0,24,,,,2027-06-30,Rugby Club Toulonnais (2024 - 2024) | Association Sportive Béziers Hérault (2024 - 2027)
PROD2,BEZ,Yanis LOCKWOOD,https://www.allrugby.com/joueurs/yanis-lockwood-18213.html,2,0,97,,,,2027-06-30,RC Cevenol (2016 - 2021) | Association Sportive Béziers Hérault (2021 - 2027)
PROD2,BEZ,Yvann LALEVÉE,https://www.allrugby.com/joueurs/yvann-lalevee-5494.html,2,2,59,,,,2022-06-30,Association Sportive Béziers Hérault (2022 - 2022) | Valence Romans Drôme Rugby (2022 - 2022) | Association Sportive Béziers Hérault (2022 - 2027)
PROD2,BEZ,Cam DODSON,https://www.allrugby.com/joueurs/cameron-dodson-11053.html,3,2,190,,,,2027-06-30,Chicago Hounds (2023 - 2023) | Stade Aurillacois Cantal Auvergne (2023 - 2024) | Association Sportive Béziers Hérault (2024 - 2027)
PROD2,BEZ,Gillian BENOY,https://www.allrugby.com/joueurs/gillian-benoy-5978.html,1,1,80,,,,2027-06-30,RC Suresnes (2019 - 2021) | Association Sportive Béziers Hérault (2021 - 2027)
PROD2,BEZ,Ian KITWANGA,https://www.allrugby.com/joueurs/ian-kitwanga-8405.html,3,1,120,,,,2027-06-30,Soyaux-Angoulême XV Charente (2022 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Jérôme DUFOUR,https://www.allrugby.com/joueurs/jerome-dufour-7924.html,2,2,92,,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2019 - 2021) | Provence Rugby (2021 - 2025) | Association Sportive Béziers Hérault (2025 - 2027)
PROD2,BEZ,Florent GUION,https://www.allrugby.com/joueurs/florent-guion-5163.html,1,0,32,,,,,Soyaux-Angoulême XV Charente (2017 - 2019) | Rouen Normandie Rugby (2019 - 2021) | Sporting Union Agenais (2021 - 2027)
PROD2,BEZ,Shahn ERU,https://www.allrugby.com/joueurs/eru-shahn-5154.html,3,1,109,,,,2027-06-30,Union Sportive Arlequins Perpignanais (2017 - 2024) | Association Sportive Béziers Hérault (2024 - 2027)
PROD2,BEZ,Hans LOMBARD-BURET,https://www.allrugby.com/joueurs/hans-lombard-buret-6129.html,2,2,110,,,,,Stade Toulousain (2015 - 2018) | Sporting Union Agenais (2018 - 2027)
PROD2,BEZ,Antoine PAYRASTRE,https://www.allrugby.com/joueurs/antoine-payrastre-14340.html,2,0,29,,,,2027-06-30,Association Sportive Béziers Hérault (2016 - 2027)
PROD2,BEZ,Apisalome KURUISAQILA,https://www.allrugby.com/joueurs/apisalome-kuruisaqila-16510.html,8,2,259,,,,2027-06-30,Association Sportive Béziers Hérault (2022 - 2027)
PROD2,BEZ,Clément ANCELY,https://www.allrugby.com/joueurs/clement-ancely-1097.html,1,1,70,,,,2027-06-30,FC Grenoble Rugby (2018 - 2023) | Association Sportive Béziers Hérault (2023 - 2027)
PROD2,BEZ,Mackenzie MARTIN,https://www.allrugby.com/joueurs/mackenzie-martin-14023.html,3,1,92,,,,2027-06-30,Dragons RFC (2025 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Sias KOEN,https://www.allrugby.com/joueurs/sias-koen-8993.html,3,3,214,1,,,2027-06-30,Central Cheetahs (2019 - 2020) | Association Sportive Béziers Hérault (2020 - 2027)
PROD2,BEZ,Malik HAMADACHE,https://www.allrugby.com/joueurs/malik-hamadache-1497.html,7,6,313,,,,,Section Paloise Béarn Pyrénées (2016 - 2021) | Montpellier Hérault Rugby (2021 - 2022) | Sporting Union Agenais (2022 - 2024)
PROD2,BEZ,Tanguy JAILLON,https://www.allrugby.com/joueurs/tanguy-jaillon-17889.html,1,1,51,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2020 - 2024) | Association Sportive Béziers Hérault (2024 - 2027)
PROD2,BEZ,Thomas CANALETA,https://www.allrugby.com/joueurs/thomas-canaleta-14312.html,3,3,218,,,,2027-06-30,Association Sportive Béziers Hérault (2016 - 2027)
PROD2,BEZ,Mamuka MSTOIANI,https://www.allrugby.com/joueurs/mamuka-mstoiani-11285.html,2,2,108,,,,,Sporting Union Agenais (2021 - 2026) | US Colomiers (2026 - 2027)
PROD2,BEZ,William VAN BOST,https://www.allrugby.com/joueurs/william-van-bost-7576.html,1,0,18,,,,2027-06-30,Association Sportive Béziers Hérault (2019 - 2027)
PROD2,BEZ,Adrien BAU,https://www.allrugby.com/joueurs/adrien-bau-1458.html,1,1,60,,,,2026-06-30,Association Sportive Béziers Hérault (2026 - 2026) | Soyaux-Angoulême XV Charente (2027 - 2027) | Association Sportive Béziers Hérault (2027 - 2027)
PROD2,BEZ,Damien AÑON,https://www.allrugby.com/joueurs/damien-anon-4684.html,1,1,80,,,,2027-06-30,US Carcassonne (2017 - 2024) | Association Sportive Béziers Hérault (2024 - 2027)
PROD2,BEZ,David DELARUE,https://www.allrugby.com/joueurs/david-delarue-4086.html,21,18,979,5,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2021 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Martin VERDU,https://www.allrugby.com/joueurs/martin-verdu-18189.html,2,0,59,,,,2027-06-30,Castres Olympique (2021 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Mathieu FRÉRET,https://www.allrugby.com/joueurs/mathieu-freret-23638.html,2,1,56,,,,2027-06-30,Association Sportive Béziers Hérault (2018 - 2027)
PROD2,BEZ,Richard BARRINGTON,https://www.allrugby.com/joueurs/richard-barrington-2255.html,18,1,374,,,,,Sporting Union Agenais (2022 - 2024) | Ampthill Rugby (2024 - 2027)
PROD2,BEZ,Charly MALIÉ,https://www.allrugby.com/joueurs/charly-malie-1744.html,2,2,160,,,,2027-06-30,Section Paloise Béarn Pyrénées (2015 - 2021) | Association Sportive Béziers Hérault (2021 - 2027)
PROD2,BEZ,Gabin KRETCHMANN,https://www.allrugby.com/joueurs/gabin-kretchmann-18454.html,1,0,28,,,,2027-06-30,Union Sportive Arlequins Perpignanais (2019 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Théo SAUZARET,https://www.allrugby.com/joueurs/theo-sauzaret-8376.html,2,0,54,,,,,Stade Olympique Chambéry (2020 - 2022) | Sporting Union Agenais (2022 - 2024) | US Carcassonne (2024 - 2027)
PROD2,BEZ,Joseph LAHARRAGUE,https://www.allrugby.com/joueurs/joseph-laharrague-18067.html,2,2,160,1,,,2027-06-30,Stado Tarbes Pyrénées Rugby (2016 - 2023) | Union Bordeaux-Bègles (2023 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Victor DREUILLE,https://www.allrugby.com/joueurs/victor-dreuille-5130.html,2,1,120,,,,2027-06-30,Association Sportive Béziers Hérault (2005 - 2027)
PROD2,BEZ,Guillaume GALLETIER,https://www.allrugby.com/joueurs/guillaume-galletier-4433.html,1,1,74,,,,2027-06-30,CA Brive Corrèze Limousin (2019 - 2025) | Provence Rugby (2025 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Clément MARTINEZ,https://www.allrugby.com/joueurs/clement-martinez-5465.html,3,1,118,2,,,,Sporting Union Agenais (2019 - 2024) | Biarritz Olympique Pays Basque (2024 - 2026) | Nissa Rugby (2026 - 2027)
PROD2,BEZ,Job POULET,https://www.allrugby.com/joueurs/job-poulet-12332.html,2,2,160,,,,2027-06-30,Racing 92 (2021 - 2023) | Union Sportive Arlequins Perpignanais (2023 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Malakai FEKITOA,https://www.allrugby.com/joueurs/malakai-fekitoa-3906.html,2,2,160,,,,2027-06-30,Munster Rugby (2022 - 2023) | Benetton Rugby Trévise (2023 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Paul GADÉA,https://www.allrugby.com/joueurs/paul-gadea-10859.html,2,1,86,,,,2027-06-30,RC Hyères Carqueiranne La Crau (2023 - 2024) | US Carcassonne (2024 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Paul RECOR,https://www.allrugby.com/joueurs/paul-recor-6582.html,16,14,1068,1,,,2027-06-30,Association Sportive Béziers Hérault (2014 - 2027)
PROD2,BEZ,Jordon JANSE VAN RENSBURG,https://www.allrugby.com/joueurs/jordon-janse-van-rensburg-8892.html,2,1,93,1,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2019 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Nicolas PLAZY,https://www.allrugby.com/joueurs/nicolas-plazy-4355.html,1,1,2,,,,2027-06-30,Union Bordeaux-Bègles (2018 - 2020) | Association Sportive Béziers Hérault (2020 - 2027)
PROD2,BEZ,Paul RÉAU,https://www.allrugby.com/joueurs/paul-reau-13711.html,16,15,1113,5,,,2027-06-30,Association Sportive Béziers Hérault (2009 - 2027)
PROD2,BEZ,Pierre COURTAUD,https://www.allrugby.com/joueurs/pierre-courtaud-8598.html,2,2,160,1,,,2027-06-30,ASM Clermont Auvergne (2015 - 2019) | Association Sportive Béziers Hérault (2019 - 2027)
PROD2,BEZ,Barnabé MÉCHENTEL,https://www.allrugby.com/joueurs/barnabe-mechentel-16365.html,3,3,212,1,,,2027-06-30,Rugby Club Toulonnais (2023 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Duran KOEVORT,https://www.allrugby.com/joueurs/duran-koevort-13988.html,13,13,923,1,,,2027-06-30,University of Cape Town (2022 - 2025) | Association Sportive Béziers Hérault (2025 - 2027)
PROD2,BEZ,Adrien PAGANOTTO,https://www.allrugby.com/joueurs/adrien-paganotto-9977.html,,,,,,,,Sporting Union Agenais (2020 - 2025) | US Marmande (2025 - 2026)
PROD2,BEZ,Tubuna MAKA,https://www.allrugby.com/joueurs/tubuna-maka-18161.html,3,0,45,,,,2027-06-30,Cambridge RUFC (2026 - 2026) | Leicester Tigers (2026 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Alexandre EVERAERT,https://www.allrugby.com/joueurs/alexandre-everaert-15860.html,,,,,,,,ASM Clermont Auvergne (2019 - 2023) | Sporting Union Agenais (2023 - 2027)
PROD2,BEZ,Louis JIMENEZ,https://www.allrugby.com/joueurs/louis-jimenez-22603.html,,,,,,,2027-06-30,Montpellier Hérault Rugby (2018 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Bastien DARRÉ,https://www.allrugby.com/joueurs/bastien-darre-21330.html,,,,,,,,Sporting Union Agenais (2021 - 2027)
PROD2,BEZ,Mathéo FUTHAZAR,https://www.allrugby.com/joueurs/matheo-futhazar-23117.html,,,,,,,2027-06-30,Aviron Bayonnais (2022 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
PROD2,BEZ,Brice HOARAU,https://www.allrugby.com/joueurs/brice-hoarau-14462.html,,,,,,,,Sporting Union Agenais (2017 - 2025) | AS Fleurance (2025 - 2026)
PROD2,BEZ,Diesel VAN DYK,https://www.allrugby.com/joueurs/diesel-van-dyk-21087.html,,,,,,,2027-06-30,Association Sportive Béziers Hérault (2025 - 2027)
PROD2,BEZ,Clovis SAMARUT,https://www.allrugby.com/joueurs/clovis-samarut-18341.html,,,,,,,,Sporting Union Agenais (2023 - 2026) | 4 Cantons Bastides Haut Agenais Périgord (2026 - 2027)
PROD2,BEZ,Elyan DUTHIL,https://www.allrugby.com/joueurs/elyan-duthil-21463.html,,,,,,,,Sporting Union Agenais (2021 - 2025) | Castres Olympique (2025 - 2027)
